0,express,256.1472000000067,173.82870000018738,jpeg,640x960,success
1,express,130.65709999995306,125.97640000004321,jpeg,640x960,success
2,express,97.17280000005849,93.3691000000108,jpeg,640x960,success
3,express,81.01890000002459,76.53059999994002,jpeg,640x960,success
4,express,102.26759999990463,98.24609999987297,jpeg,640x960,success
5,express,77.67830000002868,73.72600000002421,jpeg,640x960,success
6,express,107.86459999997169,102.31710000010207,jpeg,640x960,success
7,express,70.60230000014417,66.89959999988787,jpeg,640x960,success
8,express,81.15339999995194,77.71139999991283,jpeg,640x960,success
9,express,73.32949999999255,69.46549999993294,jpeg,640x960,success
10,express,84.8937000001315,80.65429999982007,jpeg,640x960,success
11,express,75.00090000010096,71.55770000000484,jpeg,640x960,success
12,express,71.25150000001304,67.69670000020415,jpeg,640x960,success
13,express,72.68359999987297,69.07400000002235,jpeg,640x960,success
14,express,76.04689999995753,72.09000000008382,jpeg,640x960,success
15,express,97.42269999999553,93.88569999998435,jpeg,640x960,success
16,express,79.21689999988303,75.80449999985285,jpeg,640x960,success
17,express,72.09499999997206,68.25520000001416,jpeg,640x960,success
18,express,76.27280000015162,72.31850000005215,jpeg,640x960,success
19,express,78.77159999986179,74.41419999999925,jpeg,640x960,success
20,express,99.54579999996349,96.23650000011548,jpeg,640x960,success
21,express,103.38189999992028,94.97750000003725,jpeg,640x960,success
22,express,71.75689999992028,68.20629999996163,jpeg,640x960,success
23,express,70.26490000006743,66.33189999987371,jpeg,640x960,success
24,express,69.50360000017099,66.27150000003166,jpeg,640x960,success
25,express,71.32669999985956,67.74529999983497,jpeg,640x960,success
26,express,93.34539999999106,90.12979999999516,jpeg,640x960,success
27,express,70.96980000007898,67.3817000000272,jpeg,640x960,success
28,express,69.03659999999218,65.68580000009388,jpeg,640x960,success
29,express,69.84789999993518,65.96469999989495,jpeg,640x960,success
30,express,72.10369999986142,68.31869999994524,jpeg,640x960,success
31,express,92.74419999984093,88.61109999986365,jpeg,640x960,success
32,express,71.55120000010356,68.22309999982826,jpeg,640x960,success
33,express,70.13840000005439,66.35939999995753,jpeg,640x960,success
34,express,69.5914000000339,66.26110000000335,jpeg,640x960,success
35,express,71.56469999998808,68.03919999999925,jpeg,640x960,success
36,express,88.0738999999594,84.55949999997392,jpeg,640x960,success
37,express,76.89430000004359,73.14879999984987,jpeg,640x960,success
